出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數
"1130522","1216","統一企業股份有限公司","統一","－ ","02","71001台南市永康區中正路301號","73251209","羅智先","黃釗凱、李清田","陳國煇","財務長","涂忠正","(06)253-2121","19670825","19871228","新台幣                 10.0000元","56820154210","0","0","1","統一綜合證券(股)公司股務代理部","(02)2746-3797","10570台北市松山區東興路8號統一大樓地下室一樓","資誠聯合會計師事務所","田中玉","吳建志","UNI-PRESIDENT","No.301, Zhongzheng Rd., Yongkang Dist.,Tainan City 71001, Taiwan (R.O.C.)","(06)253-2661","jlian@mail.pec.com.tw","https://www.uni-president.com.tw","5682015421"
"1130522","1217","愛之味股份有限公司","愛之味","－ ","02","嘉義縣民雄鄉工業二路11號","65534366","陳冠翰","陳志展","陳冠翰","董事長","陳志展 陳建華 蕭宏基","05-2211521-4","19710626","19891028","新台幣                 10.0000元","4945133360","0","0","1","群益金鼎證券股份有限公司","02-27023999","台北市大安區敦化南路二段97號地下二樓","國富浩華聯合會計師事務所","蔡淑滿","黃鈴雯","AGV","NO.11,Kung Yeh Second Rd.,Min Hsiong Industrial ZoneChiayi Hsien,Taiwan","05-2216287","YUEHCHU@mail.agv.com.tw","www.agv.com.tw","494513336"
"1130522","1218","泰山企業股份有限公司","泰山","－ ","02","彰化縣田中鎮興工路6號","59661701","劉偉龍","蔡政達","李淑惠","副總經理","彭碧珍","04-8742211","19501026","19891111","新台幣                 10.0000元","4999990380","0","0","1","元大證券股份有限公司","02-25865859","台北市承德路三段210號B1","安永聯合會計師事務所","林素雯","楊智惠","TAISUN","No.6, Xinggong Rd., Tianzhong Township.Changhua County 520, Taiwan (R.O.C.)","04-8758989","taisunir@taisun.com.tw","www.taisun.com.tw","499999038"
"1130522","1219","福壽實業股份有限公司","福壽","－ ","02","台中市沙鹿區沙田路45號","56192402","洪堯昆","趙文強","王四全","特助","陳祺炆","04-26362111","19550207","19901201","新台幣                 10.0000元","3316633830","0","0","1","凱基證券股份有限公司","02-23892999","100502台北市重慶南路一段2號5樓","群智聯合會計師事務所","呂松裕","陳芓&#20227;","FWUSOW","45,Sha-Tyan,Sha-LuTaichung Taiwan R.O.C","04-26358452","fwusow@fwusow.com.tw","www.fwusow.com.tw","331663383"
"1130522","1220","台榮產業股份有限公司","台榮","－ ","02","台北市中山區南京東路二段206號6樓","03543210","陳英凱","陳玉能","陳玉能","總經理","黃棣楨","(02)2506-9521","19690313","19911120","新台幣                 10.0000元","1770779440","0","0","1","中國信託商業銀行代理部","(02)66365566","台北市重慶南路一段83號5樓","立本台灣聯合會計師事務所","柯俊輝","陳怡琳","TAIROUN","6TH FL. NO. 206.  NANKING E. RD., SEC. 2Taipei,Taiwan,ROC","(02)2507-7020","oria@tairoun.com.tw","http://www.tairoun.com.tw/","177077944"
"1130522","1225","福懋油脂股份有限公司","福懋油","－ ","02","台中市大肚區沙田路一段453號","22102298","晉昇投資有限公司","張志賓","郭中儀","協理","李建儀","25073121","19860418","19930927","新台幣                 10.0000元","2296382040","0","0","1","群益金鼎證券股份有限公司","02-27023999","台北市敦化南路二段97號地下二樓","勤業眾信聯合會計師事務所","謝建新","張耿禧","FOPCO","3RD FL,150 NANKING EAST RD, SEC.2 TAIPEI TAIWAN R.O.CTAIPEI TAIWAN R.O.C.","(02)25071312","cherry.lin@fopco.com.tw","WWW.FOPCO.COM.TW","229638204"
"1130522","1227","佳格食品股份有限公司","佳格","－ ","02","台北市內湖區瑞光路610號10樓","22102473","曹德風","曹博睿","曹德風","董事長","陳俊明","2709-2323","19860606","19940409","新台幣                 10.0000元","9150895910","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","方涵妮","陳昭宇","S.F.C","10F., No. 610, Ruiguang Rd., Neihu Dist.Taipei,Taiwan,R.O.C.","2706-7955","spokesperson1@sfworldwide.com","https://www.sfworldwide.com/tw.html","915089591"
"1130522","1229","聯華實業投資控股股份有限公司","聯華","－ ","02","臺北市南港區南港路1段209號10樓","11996904","苗豐強","林信宏","林信宏","總經理","嚴文卿","(02)2786-1188","19550720","19760719","新台幣                 10.0000元","15837395670","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","許淑敏","江曉苓","LHIHC","10F., No. 209, Sec. 1, Nangang Rd., Nangang Dist.,Taipei, Taiwan, R.O.C.","(02)2786-3232","info@lhic.com.tw","https://www.lhicholdings.com/","1583739567"
"1130522","1231","聯華食品工業股份有限公司","聯華食","－ ","02","台北市迪化街一段148號","07569627","李開源","林家齊","林志遠","財務處協理","陳姵岑","(02)25534546","19700707","19951102","新台幣                 10.0000元","2466565910","0","0","1","永豐金證券股份有限公司","(02)23816288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","趙永祥","劉明賢","Lian Hwa Foods","148 TI HWA STREET SEC.1,Taipei,Taiwan,R.O.C","(02)25533479","tomlin@lianhwa.com.tw","www.lianhwa.com.tw","246656591"
"1130522","1232","大統益股份有限公司","大統益","－ ","02","台南市官田區二鎮里工業西路32號","20927014","羅智先","陳昭良","陳昭良","總經理","陳冠州","06-698-4500","19820524","19960209","新台幣                 10.0000元","1599749150","0","0","1","統一綜合證券股份有限公司","02-2746-3797","台北市東興路8號地下一樓","資誠聯合會計師事務所","徐惠榆","葉芳婷","TTET","32, Gongye West Road, Erzhen Village, Guantian District, Tainan City, TaiwanTAINAN CITY, TAIWAN","06-698-5530","finance@mail.ttet.com.tw","https://www.ttet.com.tw","159974915"
"1130522","1233","天仁茶業股份有限公司","天仁","－ ","02","台北市忠孝東路4段107號6樓","18559415","李國麟","林仁宗","陳中智","財務暨行政副總經理","謝艾芸","02-27765580","19751211","19990120","新台幣                 10.0000元","905919480","0","0","1","元大證券股份有限公司","02-25865859","台北市承德路3段210號地下一樓","安永聯合會計師事務所","呂倩雯","劉慧媛","Ten Ren","6F. NO.107,SEC 4, Chung Hsiao East Road,Taipei, Taiwan, ROC","02-27403035","chafortea@tenren.com.tw","http://www.tenren.com.tw/","90591948"
"1130522","1234","黑松股份有限公司","黑松","－ ","02","台北市信義路四段296號3樓","20651901","張斌堂","張智鈞","杜居燦","財務處處長","沈榮宗","(02)2706-2191","19691213","19990312","新台幣                 10.0000元","4018710940","0","0","1","宏遠證券股份有限公司股務代理部","(02)7719-8899","台北市大安區信義路四段236號3樓","勤業眾信聯合會計師事務所","郭乃華","池瑞全","HEY SONG","3RD FL. NO. 296, SEC. 4, HSIN YI RD.TAIPEI, TAIWAN, R.O.C.","(02)2755-2119","heysong@heysong.com.tw","www.heysong.com.tw","401871094"
"1130522","1235","興泰實業股份有限公司","興泰","－ ","02","高雄市仁武區高楠公路10號","85617982","吳金泉","葉文籐","葉文籐","總經理","蘇玲慧","07-3425301-5","19721115","20000911","新台幣                 10.0000元","1496649500","0","0","1","國票綜合證券股份有限公司","02-25288988","105411台北市松山區南京東路五段188號15樓","群智聯合會計師事務所","呂松裕會計師","陳芓(人予)會計師","ST","10 KAO-NANG HIGHWAYJEN-WUH KAOHSIUNG TAIWAN R.O.C.","07-3425694","shintai1235@seed.net.tw","www.shintai-feed.com.tw","149664950"
"1130522","1236","宏亞食品股份有限公司","宏亞","－ ","02","新北市新店區北新路一段86號20樓之6","34106066","張云綺","張云綺","余彩雲","財務經理","許士彬","(02)29180786","19760614","20010917","新台幣                 10.0000元","866740080","0","0","1","福邦證券股份有限公司","(02)2383-6888","台北市中正區忠孝西路一段6號6樓","安永聯合會計師事務所","徐榮煌","黃建澤","Hunya","20F.-6, No.86, Sec. 1, Beixin Rd.,Xindian Dist., New Taipei City 23147","(02)29180706","hunya.com.tw","www.hunya.com.tw","86674008"
"1130522","1256","鮮活控股股份有限公司","鮮活果汁-KY","KY 開曼群島                                                    ","02","Suite 102, Cannon Place, P.O. Box 712, North Sound Rd.","37759808","黃國晃","吳明憲","吳明憲","總經理","陳怡如","512-57515501","20100112","20160317","新台幣                 10.0000元","338421600","0","0","1","兆豐證券股份有限公司股務代理部","02-3393-0898","台北市忠孝東路二段95號1樓","勤業眾信聯合會計師事務所","謝明忠","黃毅民","Sunjuice","Suite 102, Cannon Place, P.O. Box 712, North Sound Rd.Grand Cayman, KY1-9006","512-57515503","ky@myfreshjuice.com","http://www.myfreshjuice.com","33842160"
"1130522","1301","台灣塑膠工業股份有限公司","台塑","－ ","03","高雄市仁武區水管路100號","75708007","林健男","郭文筆","林勝冠","資深副總經理","簡嘉宏","(02)2712-2211","19541105","19640727","新台幣                 10.0000元","63657407810","0","0","1","本公司股務組","(02)2718-9898","台北市內湖區南京東路六段380號10樓","安侯建業聯合會計師事務所","郭欣頤","寇惠植","FPC","4F, 201, Tung Hwa North RoadTaipei, Taiwan, R.O.C.","(02)2717-8108","formosa@fpc.com.tw","http://www.fpc.com.tw","6365740781"
"1130522","1303","南亞塑膠工業股份有限公司","南亞","－ ","03","台北市內湖區南京東路六段380號(A1)7樓","75370905","吳嘉昭","鄒明仁","吳嘉昭","董事長","彭福榮","(02)27122211","19580822","19671105","新台幣                 10.0000元","79308215890","0","0","1","本公司股務組","(02)27189898","台北市內湖區南京東路六段380號10樓","安侯建業聯合會計師事務所","寇惠植","陳俊光","NPC","7F, No. 380, Sec. 6, Nanjing E. Rd., Neihu Dist., Taipei City(A1)Taipei, Taiwan, R.O.C.","(02)27178533","nanya@npc.com.tw","http://www.npc.com.tw","7930821589"
"1130522","1304","台灣聚合化學品股份有限公司","台聚","－ ","03","台北市內湖區基湖路37號12樓","11917107","吳亦圭","吳培基","吳銘宗","業務副總經理","周澤宜","02-87516888","19650526","19720520","新台幣                 10.0000元","11887635000","0","0","1","本公司股務部","02-26503773","台北市內湖區內湖路一段120巷17號6樓","勤業眾信聯合會計師事務所","莊碧玉","陳俊宏","USI","12TH FLOOR, NO. 37 JI-HU ROAD, NEI-HU DISTRICTTAIPEI 114, TAIWAN, R.O.C.","02-26599524","mtwu@usig.com","www.usife.com.tw","1188763500"
"1130522","1305","華夏海灣塑膠股份有限公司","華夏","－ ","03","台北市內湖區基湖路37號12樓","11686106","吳亦圭","胡吉宏","吳建興","外銷部經理","陳之國","(02)8751-6888","19640429","19730305","新台幣                 10.0000元","5810504940","0","0","1","本公司股務部","(02)2650-3773","台北市內湖區內湖路一段120巷17號6樓","勤業眾信聯合會計師事務所","黃秀椿","邱政俊","CGPC","12th Floor , NO.37 , Ji-Hu Rd. Nei-Hu DistrictTaipei, Taiwan, R.O.C.","(02)2659-9516","jhwu@usig.com","https://www.cgpc.com.tw","581050494"
"1130522","1307","三芳化學工業股份有限公司","三芳","－ ","03","高雄市三民區通化街120號","83387850","林孟經","林至逸","林信宏","副總經理","陳偉鉅","(07)3712111","19730616","19851123","新台幣                 10.0000元","3978181260","0","0","1","中國信託代理部","(02)6636-5566","台北市重慶南路一段83號5樓","勤業眾信會計師事務所","吳秋燕","劉裕祥","SAN FANG","402 FENGJEN RD.,JENWU SHIANG,KAOSHIUNG,TAIWAN","(07)3711940","service@sanfang.com.tw","http://www.sanfang.com.tw","397818126"
"1130522","1308","亞洲聚合股份有限公司","亞聚","－ ","03","高雄市林園區工業一路3號","20747385","吳亦圭","吳培基","曾國龍","業務處長","張勝川","(02)8751-6888","19770125","19860620","新台幣                 10.0000元","5937439190","0","0","1","亞洲聚合股份有限公司股務部","(02)2650-3773","台北市內湖區內湖路一段120巷17號6樓","勤業眾信聯合會計師事務所","邱政俊","莊碧玉","APC","NO.3,INDUSTRIAL 1ST RD., LINYUAN DIST.,KAOHSIUNG, TAIWAN, 832 ROC","(02)2659-9553","gltzeng@usig.com","HTTP://WWW.apc.com.tw","593743919"
"1130522","1309","台達化學工業股份有限公司","台達化","－ ","03","台北市內湖區基湖路37號12樓","11893409","吳亦圭","吳培基","黃俊豪","協理","于百川","(02)8751-6888","19600406","19860627","新台幣                 10.0000元","3975868480","0","0","1","台達化學工業股份有限公司股務部","(02)2650-3773","台北市內湖區內湖路一段120巷17號6樓","勤業眾信聯合會計師事務所","邱政俊","黃秀椿","TTC","12th Floor, No.37, Ji-Hu Rd.,Taipei 114,Taiwan,R.O.C.","(02)2659-9504","chunhao@usig.com","http://www.ttc.com.tw","397586848"
"1130522","1310","台灣苯乙烯工業股份有限公司","台苯","－ ","03","台北市中正區羅斯福路一段六號八樓之一","20844865","林文淵","仲崇國","呂政欣","協理","陳明男","02-23966007","19791116","19870806","新台幣                 10.0000元","5278697640","0","0","1","元大證券(股)公司股務代理部","02-2586-5859","台北市承德路三段210號地下一樓","安侯建業聯合會計師事務所","吳麟","王勇勝","T.S.M.C.","8F-1, No. 6, Sec. 1, Roosevelt Rd., Taipei City , TaiwanTaipei,Taiwan","23960755","investors@mail.smct.com.tw","http://www.smct.com.tw/","527869764"
"1130522","1312","國喬石油化學股份有限公司","國喬","－ ","03","臺北市敦化北路135號8樓","04212250","邱德馨","曾嘉雄","沈美佑","經理","薛鴻敏","(02)2175-4567","19730925","19881221","新台幣                 10.0000元","11266203280","0","20000000","1","凱基證券(股)公司代理部","(02)2389-2999","台北市重慶南路一段2號5 樓","國富浩華聯合會計師事務所","蕭英嘉","林志隆","GPPC","8F., No. 135, Dunhua N. Rd., Songshan Dist.,TAIPEI, TAIWAN  R.O.C.","(02)2545-8755","gppc@gppc.com.tw","http://www.gppc.com.tw","1106620328"
"1130522","1313","聯成化學科技股份有限公司","聯成","－ ","03","台北市南港區南港路一段209號A棟9樓","04748660","苗豐強","畢淑蒨","陳逸蓁","經理","徐桂梅","(02)26517889","19760814","19890327","新台幣                 10.0000元","13649566070","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5F","勤業眾信聯合會計師事務所","劉建良","林文欽","UPC","9F., Building A, No. 209 NanGang Rd., Sec. 1, NanGang Dist., Taipei, 115,Taiwan, R.O.C","(02)26515818","ir@upc.com.tw","http://www.upc.com.tw","1364956607"
"1130522","1314","中國石油化學工業開發(股)公司","中石化","－ ","03","高雄市大社區經建路1號","03084741","陳瑞隆","陳穎俊(代理)","陳穎俊","總經理(代理)","待指派","07-3513521","19690708","19910712","新台幣                 10.0000元","37848501300","0","0","1","本公司股務室","02-89782589","台北市松山區東興路12號3樓","安侯建業會計師事務所","吳政諺","陳眉芳","CPDC","No. 1 Chinchian Road, Dashe HsiangKaohsiung, Taiwan, R. O. C.","07-3513642","list1314@ms.tse.com.tw","www.cpdc.com.tw","3784850130"
"1130522","1315","達新工業股份有限公司","達新","－ ","03","台中市西屯區工業區35路51號","51059101","吳子聰","陳以千","賴耿民","副總經理","陳明哲","04-23595511","19661024","19920509","新台幣                 10.0000元","990990000","0","0","1","中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","國富浩華聯合會計師事務所","張福郎","邱桂鈴","TAH HSIN","NO.51, 35TH RD.,TAICHUNG INDUSTRIAL PARK ,TAICHUNG ,TAIWAN, R.O.C","04-23595557","thst@mail.tahhsin.com.tw","www.tahhsin.com.tw","99099000"
"1130522","1316","上曜建設開發股份有限公司","上曜","－ ","14","台南市安平區永華路二段248號20樓之6","73654033","張祐銘","張祐銘","郭育政","財務部副總經理","朱麗娟","(06)2988318","19791211","19921015","新台幣                 10.0000元","2999963540","0","0","1","元大證券股份有限公司","(02)2586-5859","台北市大同區承德路三段210號地下一樓","安侯建業聯合會計師事務所","許振隆","陳國宗","SUN  YAD","20F.-6, No.248, Sec. 2, Yonghua RdAnping Dist., Tainan City 708, Taiwan","(06)2988311","fina@sunyad.com.tw","www.sunyad.com.tw","299996354"
"1130522","1319","東陽實業廠股份有限公司","東陽","－ ","12","台南市安和路二段98號","68326665","吳永茂","吳永祥","許芳華","助理副總經理","洪智慧","06-3560511","19671030","19941212","新台幣                 10.0000元","5914770680","0","0","1","中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5F","安永聯合會計師事務所","胡子仁","洪國森","OTN","98 AN HO ROAD.,SEC,2TAINAN,TAIWAN,R,O,C","06-3566055","15469@tyg.com.tw","WWW.TYG.COM.TW","591477068"
"1130522","1321","大洋塑膠工業股份有限公司","大洋","－ ","03","台北市莒光路310號5,6樓","15024509","陳欽明","陳欽明","邱俊福","副經理","鄭有峰","(02)23062131","19650607","19990126","新台幣                 10.0000元","2272282680","0","0","1","凱基證券(股)公司股務代理部","(02)23148800","台北市重慶南路一段2號5樓","安侯建業聯合會計師事務所","余聖河","羅瑞芝","OPC","5F,310 CHUKWANG ROADTAIPEI,TAIWAN,R.O.C","(02)23027464","mauwau@opc.com.tw","www.opc.com.tw","227228268"
"1130522","1323","永裕塑膠工業股份有限公司","永裕","－ ","03","台南市仁德區勝利路88號","68192103","王威程","王威程","郭錦添","副總經理","蔡崇誠","06-2793711","19730402","20000911","新台幣                 10.0000元","912745540","0","0","1","凱基證券股份有限公司","02-23892999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","田中玉","林姿妤","YONYU","88 SHENG LI ROAD,RENDE  DISTRICT,TAINAN,TAIWANTainan ,Taiwan","06-2705088","kct3232@yonyu.com.tw","www.yonyu.com.tw","91274554"
"1130522","1324","地球綜合工業股份有限公司","地球","－ ","03","台北市中山區南京東路3段61號7樓","07147916","鈞鼎投資股份有限公司(代表人張德照)","黃林慶","張雅琪","財務部部長","曾嬿妤","(02)2506-6666","19641208","20000911","新台幣                 10.0000元","751218820","0","0","1","永豐金證券股份有限公司","02-23816288","台北市中正區博愛路17號3樓","安永聯合會計師事務所","徐榮煌","楊弘斌","GLOBE TAPE","7F.NO.61.SECTION 3,NANKING E ROADTAIPEI TAIWAN R.O.C.","(02)2507-0226","fet@globetape.com.tw","http://www.globetape.com.tw","75121882"
"1130522","1325","恒大股份有限公司","恆大","－ ","03","台北市林森北路372號10樓","11455800","黃美慧","黃美慧","吳明德","管理部經理","廖淑姬","(02)25119161","19621014","20000911","新台幣                 10.0000元","852811980","0","0","1","中國信託商業銀行代理部","(02)66365566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","褚世蘭","張淳儀","UK","10F, 372, LIN SHEN N. ROADTAIPEI, TAIWAN, R.O.C.","(02)25374473","uk4409@ms34.hinet.net","www.uk.com.tw","85281198"
"1130522","1326","台灣化學纖維股份有限公司","台化","－ ","03","彰化市中山路3段359號","58650902","洪福源","呂文進","洪福源","董事長","呂文進","(02)27122211","19650305","19841220","新台幣                 10.0000元","58611862910","0","0","1","台灣化學纖維股份有限公司股務室","(02)27189898","台北市內湖區南京東路六段380號10樓","資誠聯合會計師事務所","阮呂曼玉","吳漢期","FCFC","2F, 201, Tung Hwa North RoadTaipei, Taiwan, R.O.C","(02)27133229","fcfc@fcfc.com.tw","http://www.fcfc.com.tw","5861186291"
"1130522","1337","亞洲塑膠再生資源控股有限公司","再生-KY","KY 開曼群島                                                    ","03","高雄市苓雅區四維四路190號12樓之2","26068617","丁金山","丁金礦","王維民","財務協理","丁華雄","(07)2696099","20100108","20110817","新台幣                 10.0000元","2689547290","0","0","1","元大證券股份有限公司股務代理部","(02)2586-5859","台北市承德路三段210號地下一樓","德昌聯合會計師事務所","林兆民","史岱平","Asia Plastic","12F.-2, No. 190, Siwei 4th Rd.Lingya Dist.,Kaohsiung City 802 Taiwan","(07)2696099","weimin831@gmail.com","http://asia-recycle.com","268954729"
"1130522","1338","廣華控股有限公司","廣華-KY","KY 開曼群島                                                    ","12","廣東省東莞市厚街鎮橋頭第三工業區","26594386","余澤民","黃建中","黃盛昌","財務長","黃建中","0769-89278888","20091208","20121219","新台幣                 10.0000元","838400000","0","0","1","兆豐證券股份有限公司股務代理部","02-33930898","台北市忠孝東路二段95號3樓","安侯建業聯合會計師事務所","陳宜君","連淑凌","Hiroca","3rd Industrial Zone, Qiaotou, Houjie TownDongguan City, Guangdong Province, PRC","0769-85903818","hiroca@hirosawa.com.cn","www.hirosawa.com.cn","83840000"
"1130522","1339","昭輝實業股份有限公司","昭輝","－ ","12","彰化縣鹿港鎮興業路8號","22078327","禾翰投資股份有限公司","林睿澤","劉淑梅","副總經理","王淑慧","(04)7810781","19860307","20120424","新台幣                 10.0000元","741238750","0","0","1","統一綜合證券股份有限公司","02-27463797","台北市松山區東興路八號地下一樓","資誠聯合會計師事務所","王玉娟","劉美蘭","Y.C.C.","8, Xingye Rd., Lukang TownChung Hua Hsien, Taiwan ., R.O.C.","(04)7813209","ycc888@yccco.com.tw","http://www.yccco.com.tw","74123875"
